list_name,name,label,prov_id,dist_id,post_id,external_id
posts,PA020406,Ocua,,D0204,,
posts,PA020501,Ibo,,D0205,,
posts,PA020502,Quirimba,,D0205,,
posts,PA020601,Macomia,,D0206,,
posts,PA020602,Chai,,D0206,,
posts,PA020603,Mucojo,,D0206,,
posts,PA020604,Quiterajo,,D0206,,
posts,PA020701,Mecufi,,D0207,,
posts,PA020702,Murrébuè,,D0207,,
posts,PA020801,Meluco,,D0208,,
posts,PA020802,Muaguide,,D0208,,
posts,PA020901,Mocímboa da Praia,,D0209,,
posts,PA020902,Diaca,,D0209,,
posts,PA020903,Mbau,,D0209,,
posts,PA021002,Mapupulo,,D0210,,
posts,PA021003,Mirate,,D0210,,
posts,PA021004,Nairoto,,D0210,,
posts,PA021005,Namanhumbir,,D0210,,
posts,PA021006,Montepuez,,D0210,,
posts,PA021101,Mueda,,D0211,,
posts,PA021102,Chapa,,D0211,,
posts,PA021103,Imbuo,,D0211,,
posts,PA021104,Negomano,,D0211,,
posts,PA021105,N'gapa,,D0211,,
posts,PA021201,Muidumbe,,D0212,,
posts,PA021202,Chitunda,,D0212,,
posts,PA021203,Miteda,,D0212,,
posts,PA021301,Namuno,,D0213,,
posts,PA021302,Hucula,,D0213,,
posts,PA021303,Machoca,,D0213,,
posts,PA021304,Meluco,,D0213,,
posts,PA021305,N'Cumpe,,D0213,,
posts,PA021306,Papai,,D0213,,
posts,PA021401,Nangade,,D0214,,
posts,PA021402,M'tamba,,D0214,,
posts,PA021501,Palma,,D0215,,
posts,PA021502,Olumbi,,D0215,,
posts,PA021503,Pundanhar,,D0215,,
posts,PA021504,Quionga,,D0215,,
posts,PA021601,Alto Gingone,,D0216,,
posts,PA021602,Cariacó,,D0216,,
posts,PA021603,Cimento,,D0216,,
posts,PA021604,Chuiba,,D0216,,
posts,PA021605,Eduardo Mondlane,,D0216,,
posts,PA021606,Ingonane,,D0216,,
posts,PA021607,Marringanha,,D0216,,
posts,PA021608,Muxara,,D0216,,
posts,PA021609,Natite,,D0216,,
posts,PA021610,Paquitequete,,D0216,,
posts,PA021701,Quissanga,,D0217,,
posts,PA021702,Bilibiza,,D0217,,
posts,PA021703,Mahate,,D0217,,
posts,PA021801,Metuge,,D0218,,
posts,PA021802,Mieze,,D0218,,
posts,PA030201,Angoche,,D0302,,
posts,PA030202,Aube,,D0302,,
posts,PA030203,Namaponda,,D0302,,
posts,PA030204,Boila,,D0302,,
posts,PA030301,Namapa,,D0303,,
posts,PA030302,Alaua,,D0303,,
posts,PA030303,Namirôa,,D0303,,
posts,PA030401,Ilha de Mocambique,,D0304,,
posts,PA030402,Lumbo,,D0304,,
posts,PA030501,Lalaua,,D0305,,
posts,PA030502,Méti,,D0305,,
posts,PA030601,Malema,,D0306,,
posts,PA030602,Chihulo,,D0306,,
posts,PA030603,Mutuáli,,D0306,,
posts,PA030604,Canhunha,,D0306,,
posts,PA030701,Meconta,,D0307,,
posts,PA030702,Corrane,,D0307,,
posts,PA030703,Namialo,,D0307,,
posts,PA030704,7 de Abril,,D0307,,
posts,PA030801,Mecuburi,,D0308,,
posts,PA030802,Milhana,,D0308,,
posts,PA030803,Muite,,D0308,,
posts,PA030804,Namina,,D0308,,
posts,PA030901,Memba,,D0309,,
posts,PA030902,Chipene,,D0309,,
posts,PA030903,Lúrio,,D0309,,
posts,PA030904,Mazua,,D0309,,
posts,PA031001,Namige,,D0310,,
posts,PA031004,Quixaxe,,D0310,,
posts,PA031101,Nametil,,D0311,,
posts,PA031102,Calipo,,D0311,,
posts,PA031103,Iulúti,,D0311,,
posts,PA031104,Muatua,,D0311,,
posts,PA031105,Nanhupo-Rio,,D0311,,
posts,PA031201,Moma,,D0312,,
posts,PA031202,Chalaua,,D0312,,
posts,PA031301,Monapo,,D0313,,
posts,PA031302,Itoculo,,D0313,,
posts,PA031303,Netia,,D0313,,
posts,PA031401,Mossuril,,D0314,,
posts,PA031402,Lunga,,D0314,,
posts,PA031403,Matibane,,D0314,,
posts,PA031501,Muecate,,D0315,,
posts,PA031502,Imala,,D0315,,
posts,PA031503,Muculuone,,D0315,,
posts,PA031601,Murrupula,,D0316,,
posts,PA031602,Chinga,,D0316,,
posts,PA031603,Nihessiue,,D0316,,
posts,PA031801,Nacala_Velha,,D0318,,
posts,PA031802,Covó,,D0318,,
posts,PA031901,Nacarôa,,D0319,,
posts,PA031902,Inteta,,D0319,,
posts,PA031903,Saua_Saua,,D0319,,
posts,PA032001,Rapale,,D0320,,
posts,PA032002,Mutivasse,,D0320,,
posts,PA032003,Namaita,,D0320,,
posts,PA032101,Ribáuè,,D0321,,
posts,PA032102,Cunle,,D0321,,
posts,PA032103,Iapala,,D0321,,
posts,PA032201,Larde,,D0322,,
posts,PA032202,Mucuali,,D0322,,
posts,PA032301,Nampula Central,,D0323,,
posts,PA032302,Anchilo,,D0323,,
posts,PA032303,Muatala,,D0323,,
posts,PA032304,Namicopo,,D0323,,
posts,PA032305,Napipine,,D0323,,
posts,PA032306,Natikire,,D0323,,
posts,PA032401,Mutiva,,D0324,,
posts,PA032402,Muanona,,D0324,,
posts,PA032501,Quinga,,D0325,,
posts,PA032502,Liúpo,,D0325,,
posts,PA040201,Molocue,,D0402,,
posts,PA040202,Nauela,,D0402,,
posts,PA040301,Chinde,,D0403,,
posts,PA040303,Micaúne,,D0403,,
posts,PA040401,Gilé,,D0404,,
posts,PA040402,Alto Ligonha,,D0404,,
posts,PA040501,Guruè,,D0405,,
posts,PA040502,Lioma,,D0405,,
posts,PA040503,Mepuagiua,,D0405,,
posts,PA040601,Ile,,D0406,,
posts,PA040602,Namigonha,,D0406,,
posts,PA040603,Socone,,D0406,,
posts,PA040701,Inhassunge,,D0407,,
posts,PA040702,Gonhane,,D0407,,
posts,PA040801,Lugela,,D0408,,
posts,PA040802,Tacuane,,D0408,,
posts,PA040803,Munhamade,,D0408,,
posts,PA040804,Muabanama,,D0408,,
posts,PA040901,Maganja,,D0409,,
posts,PA040904,Baixo Licungo,,D0409,,
posts,PA041001,Milange,,D0410,,
posts,PA041002,Majaua,,D0410,,
posts,PA041004,Mongue,,D0410,,
posts,PA041101,Mocuba,,D0411,,
posts,PA041102,Mugeba,,D0411,,
posts,PA041103,Namanjavira,,D0411,,
posts,PA041201,Mopeia,,D0412,,
posts,PA041202,Campo,,D0412,,
posts,PA041301,Morrumbala,,D0413,,
posts,PA041302,Chire,,D0413,,
posts,PA041304,Megaza,,D0413,,
posts,PA041401,Namacurra,,D0414,,
posts,PA041402,Macuse,,D0414,,
posts,PA041501,Namarroi,,D0415,,
posts,PA041502,Regone,,D0415,,
posts,PA041601,Nicoadala,,D0416,,
posts,PA041701,Pebane,,D0417,,
posts,PA041702,Mulela,,D0417,,
posts,PA041703,Nabúri,,D0417,,
posts,PA041801,Derre,,D0418,,
posts,PA041802,Guerissa,,D0418,,
posts,PA041901,Bajone,,D0419,,
posts,PA041902,Mocubela,,D0419,,
posts,PA042001,Corromana,,D0420,,
posts,PA042002,Molumbo,,D0420,,
posts,PA042101,Chiraco,,D0421,,
posts,PA042102,Mulevala,,D0421,,
posts,PA042201,Posto Adm N1,,D0422,,
posts,PA042202,Maquival,,D0422,,
posts,PA042203,Posto Adm N2,,D0422,,
posts,PA042204,Posto Adm N3,,D0422,,
posts,PA042205,Posto Adm N4,,D0422,,
posts,PA042206,Posto Adm N5,,D0422,,
posts,PA042301,Chimbazo,,D0423,,
posts,PA042302,Luabo,,D0423,,
posts,PA050201,Ulóngoè,,D0502,,
posts,PA050202,Dómuè,,D0502,,
posts,PA050301,Songo,,D0503,,
posts,PA050302,Chintholo,,D0503,,
posts,PA050303,Chitima,,D0503,,
posts,PA050401,Luenha,,D0504,,
posts,PA050402,Chiôco,,D0504,,
posts,PA050501,Chifunde,,D0505,,
posts,PA050502,Mualadzi,,D0505,,
posts,PA050503,Nsadzu,,D0505,,
posts,PA050601,Kazula,,D0506,,
posts,PA050602,Manje,,D0506,,
posts,PA050701,Furancungo,,D0507,,
posts,PA050702,Chidzolomondo,,D0507,,
posts,PA050801,Mphende,,D0508,,
posts,PA050802,Chinthopo,,D0508,,
posts,PA050803,Mukumbura,,D0508,,
posts,PA050901,Chiputu,,D0509,,
posts,PA050902,Fíngoè,,D0509,,
posts,PA050903,Malowera,,D0509,,
posts,PA050904,Chipera,,D0509,,
posts,PA051001,Moatize,,D0510,,
posts,PA051002,Kambulatsitsi,,D0510,,
posts,PA051003,Zóbuè,,D0510,,
posts,PA051101,Nhamayabuè,,D0511,,
posts,PA051102,Chare,,D0511,,
posts,PA051103,Inhangoma,,D0511,,
posts,PA051201,Doa,,D0512,,
posts,PA051202,Chueza,,D0512,,
posts,PA051401,Samora Machel,,D0514,,
posts,PA051402,Mpádué,,D0514,,
posts,PA051403,Matundo,,D0514,,
posts,PA051404,Mateus Sansão Muthemba,,D0514,,
posts,PA051405,Josina Machel,,D0514,,
posts,PA051406,Francisco Manyanga,,D0514,,
posts,PA051407,Filipe Samuel Magaia,,D0514,,
posts,PA051408,Dégue,,D0514,,
posts,PA051409,Chingodzi,,D0514,,
posts,PA051501,Ntengo_Wa_Mbalame,,D0515,,
posts,PA051502,Tsangano,,D0515,,
posts,PA051601,Muze,,D0516,,
posts,PA051602,Zâmbuè,,D0516,,
posts,PA051603,Zumbu,,D0516,,
posts,PA051701,Marara,,D0517,,
posts,PA051702,Mufa-Boroma,,D0517,,
posts,PA060201,Catandica,,D0602,,
posts,PA060202,Choa,,D0602,,
posts,PA060203,Nhampassa,,D0602,,
posts,PA060301,Gondola,,D0603,,
posts,PA060302,Amatongas,,D0603,,
posts,PA060303,Cafumpe,,D0603,,
posts,PA060304,Inchope,,D0603,,
posts,PA060401,Guro,,D0604,,
posts,PA060402,Nhamassonge,,D0604,,
posts,PA060403,Mandie,,D0604,,
posts,PA060404,Mungari,,D0604,,
posts,PA060501,Chitobe,,D0605,,
posts,PA060502,Save,,D0605,,
posts,PA060601,Macossa,,D0606,,
posts,PA060602,Nguawala,,D0606,,
posts,PA060603,Nhamagua,,D0606,,
posts,PA060701,Mavonde,,D0607,,
posts,PA060702,Machipanda,,D0607,,
posts,PA060703,Messica,,D0607,,
posts,PA060704,Manica,,D0607,,
posts,PA060801,Espungabera,,D0608,,
posts,PA060802,Chiurairue,,D0608,,
posts,PA060803,Dacata,,D0608,,
posts,PA060901,Sussundenga,,D0609,,
posts,PA060902,Dombe,,D0609,,
posts,PA060903,Muoha,,D0609,,
posts,PA060904,Rotanda,,D0609,,
posts,PA061001,Nhacolo,,D0610,,
posts,PA061002,Buzua,,D0610,,
posts,PA061003,Nhacafula,,D0610,,
posts,PA061101,Posto Adm N1,,D0611,,
posts,PA061102,Posto Adm N2,,D0611,,
posts,PA061103,Posto Adm N3,,D0611,,
posts,PA061201,Matsinho,,D0612,,
posts,PA061202,Vanduzi,,D0612,,
posts,PA061301,Macate,,D0613,,
posts,PA061302,Zembe,,D0613,,
posts,PA070201,Búzi,,D0702,,
posts,PA070202,Estaquinha,,D0702,,
posts,PA070203,Sofala,,D0702,,
posts,PA070301,Caia,,D0703,,
posts,PA070302,Murraça,,D0703,,
posts,PA070303,Sena,,D0703,,
posts,PA070401,Chemba,,D0704,,
posts,PA070402,Chiramba,,D0704,,
posts,PA070403,Mulima,,D0704,,
posts,PA070501,Inhaminga,,D0705,,
posts,PA070502,Inhamitanga,,D0705,,
posts,PA070601,Chibabava,,D0706,,
posts,PA070602,Goonda,,D0706,,
posts,PA070603,Muxúnguè,,D0706,,
posts,PA070701,Dondo,,D0707,,
posts,PA070702,Mafambisse,,D0707,,
posts,PA070801,Gorongosa,,D0708,,
posts,PA070802,Nhamadze,,D0708,,
posts,PA070803,Vunduzi,,D0708,,
posts,PA070901,Machanga,,D0709,,
posts,PA070902,Divinhe,,D0709,,
posts,PA071001,Marínguè,,D0710,,
posts,PA071002,Canxixe,,D0710,,
posts,PA071003,Súbwè,,D0710,,
posts,PA071101,Marromeu,,D0711,,
posts,PA071102,Chupanga,,D0711,,
posts,PA071201,Muanza,,D0712,,
posts,PA071202,Galinha,,D0712,,
posts,PA071301,Nhamatanda,,D0713,,
posts,PA071302,Tica,,D0713,,
posts,PA071401,Chiveve,,D0714,,
posts,PA071402,Manga Loforte,,D0714,,
posts,PA071403,Munhava,,D0714,,
posts,PA071404,Nhamízua,,D0714,,
posts,PA071405,Nhangau,,D0714,,
posts,PA080201,Funhalouro,,D0802,,
posts,PA080202,Tome,,D0802,,
posts,PA080301,Mambone,,D0803,,
posts,PA080302,Save,,D0803,,
posts,PA080401,Homoíne,,D0804,,
posts,PA080402,Pembe,,D0804,,
posts,PA080501,Inharrime,,D0805,,
posts,PA080502,Mocumbi,,D0805,,
posts,PA080601,Inhassoro,,D0806,,
posts,PA080602,Bazaruto,,D0806,,
posts,PA080701,Jangamo,,D0807,,
posts,PA080702,Cumbana,,D0807,,
posts,PA080801,Mabote,,D0808,,
posts,PA080802,Zimane,,D0808,,
posts,PA080803,Zinave,,D0808,,
posts,PA080901,Massinga,,D0809,,
posts,PA080902,Chicomo,,D0809,,
posts,PA081001,Balane 1,,D0810,,
posts,PA081002,Balane 2,,D0810,,
posts,PA081003,Balane 3,,D0810,,
posts,PA081004,Chamane,,D0810,,
posts,PA081005,Chambale 1,,D0810,,
posts,PA081006,Chambale 2,,D0810,,
posts,PA081007,Conguiana,,D0810,,
posts,PA081008,Guitamatuno,,D0810,,
posts,PA081009,Ilha de Inhambane,,D0810,,
posts,PA081010,Josina Machel,,D0810,,
posts,PA081011,Liberdade 1,,D0810,,
posts,PA081012,Liberdade 2,,D0810,,
posts,PA081013,Liberdade 3,,D0810,,
posts,PA081014,Machavenga,,D0810,,
posts,PA081015,Malembuane,,D0810,,
posts,PA081016,Marrambone,,D0810,,
posts,PA081017,Mucucune,,D0810,,
posts,PA081018,Muelé 1,,D0810,,
posts,PA081019,Muelé 2,,D0810,,
posts,PA081020,Muelé 3,,D0810,,
posts,PA081021,Nhamua,,D0810,,
posts,PA081022,Salele,,D0810,,
posts,PA081023,Siquiriva,,D0810,,
posts,PA081101,Morrumbene,,D0811,,
posts,PA081102,Mocodoene,,D0811,,
posts,PA081201,Panda,,D0812,,
posts,PA081202,Mawayela,,D0812,,
posts,PA081203,Urrene,,D0812,,
posts,PA081301,Vilankulo,,D0813,,
posts,PA081302,Mapinhane,,D0813,,
posts,PA081401,Quissico,,D0814,,
posts,PA081402,Zandamela,,D0814,,
posts,PA081501,Bembe,,D0815,,
posts,PA081502,Chambone A,,D0815,,
posts,PA081503,Chambone B,,D0815,,
posts,PA081504,Dambo,,D0815,,
posts,PA081505,Eduardo Mondlane,,D0815,,
posts,PA081506,Mabil,,D0815,,
posts,PA081507,Macuamene,,D0815,,
posts,PA081508,Macupula,,D0815,,
posts,PA081509,Malalane,,D0815,,
posts,PA081510,Manhala,,D0815,,
posts,PA081511,Mawewe,,D0815,,
posts,PA081512,Nhabanda,,D0815,,
posts,PA081513,Nhaguiviga,,D0815,,
posts,PA081514,Nhambiu,,D0815,,
posts,PA081515,Nhanguila,,D0815,,
posts,PA081516,Rumbana,,D0815,,
posts,PA081517,Tinga-Tinga,,D0815,,
posts,PA090201,Macia,,D0902,,
posts,PA090202,Incaia,,D0902,,
posts,PA090203,Mazivila,,D0902,,
posts,PA090204,Messano,,D0902,,
posts,PA090205,Praia De Bilene,,D0902,,
posts,PA090206,Macuane,,D0902,,
posts,PA090301,Chibuto,,D0903,,
posts,PA090302,Alto Changane,,D0903,,
posts,PA090303,Chaimite,,D0903,,
posts,PA090304,Changanine,,D0903,,
posts,PA090305,Godide,,D0903,,
posts,PA090306,Malehice,,D0903,,
posts,PA090401,Pafuri,,D0904,,
posts,PA090402,Eduardo Mondlane,,D0904,,
posts,PA090501,Chigubo,,D0905,,
posts,PA090502,Dindiza,,D0905,,
posts,PA090601,Chókwè,,D0906,,
posts,PA090602,Lionde,,D0906,,
posts,PA090603,Macarretane,,D0906,,
posts,PA090604,Xilembene,,D0906,,
posts,PA090701,Caniçado,,D0907,,
posts,PA090702,Chivongoene,,D0907,,
posts,PA090703,Mubangoene,,D0907,,
posts,PA090704,Nalazi,,D0907,,
posts,PA090801,Mabalane,,D0908,,
posts,PA090802,Combomune,,D0908,,
posts,PA090803,Ntlavene,,D0908,,
posts,PA090901,Mandlakazi,,D0909,,
posts,PA090902,Chalala,,D0909,,
posts,PA090903,Chibonzane,,D0909,,
posts,PA090904,Chidenguele,,D0909,,
posts,PA090905,Macuácua,,D0909,,
posts,PA091001,Massangena,,D0910,,
posts,PA091002,Mavúe,,D0910,,
posts,PA091101,Massingir,,D0911,,
posts,PA091102,Mavodze,,D0911,,
posts,PA091103,Zulo,,D0911,,
posts,PA091301,Xai-Xai,,D0912,,
posts,PA091302,Inhamissa,,D0912,,
posts,PA091303,Patrice Lumumba,,D0912,,
posts,PA091304,Praia de Xai-Xai,,D0912,,
posts,PA091401,Machaíla,,D0914,,
posts,PA091501,Chongoene,,D0915,,
posts,PA091502,Mazucane,,D0915,,
posts,PA091503,Nguzene,,D0915,,
posts,PA091601,Chissano,,D0916,,
posts,PA091602,Chicumbane,,D0916,,
posts,PA091603,Zongoene,,D0916,,
posts,PA100201,Boane,,D1002,,
posts,PA100202,Matola Rio,,D1002,,
posts,PA100301,Magude,,D1003,,
posts,PA100302,Mapulanguene,,D1003,,
posts,PA100303,Motaze,,D1003,,
posts,PA100304,Mahele,,D1003,,
posts,PA100305,Panjane,,D1003,,
posts,PA100401,Manhiça,,D1004,,
posts,PA100402,Calanga,,D1004,,
posts,PA100403,Ilha Josina Machel,,D1004,,
posts,PA100404,Maluana,,D1004,,
posts,PA100405,Xinavane,,D1004,,
posts,PA100406,3 de Fevereiro,,D1004,,
posts,PA100501,Marracuene,,D1005,,
posts,PA100502,Machubo,,D1005,,
posts,PA100601,Bela-Vista,,D1006,,
posts,PA100602,Katembe Nsime,,D1006,,
posts,PA100603,Catuane,,D1006,,
posts,PA100604,Machangulo,,D1006,,
posts,PA100605,Zitundo,,D1006,,
posts,PA100701,Moamba,,D1007,,
posts,PA100702,Pessene,,D1007,,
posts,PA100703,Ressano Garcia,,D1007,,
posts,PA100704,Sábiè,,D1007,,
posts,PA100801,Namaacha,,D1008,,
posts,PA100802,Changalane,,D1008,,
posts,PA100901,Infulene,,D1009,,
posts,PA100902,Machava,,D1009,,
posts,PA100903,Matola,,D1009,,
projects,cesc_niassa,CESC Niassa,,,,fixed
projects,ilrg_gras_hvp,GRAS HVPs,,,,fixed
projects,ilrg_gras_nampula,GRAS Nampula,,,,fixed
projects,ilrg_gras_niassa,GRAS Niassa,,,,fixed
projects,ilrg_gras_zambezia,GRAS Zambezia,,,,fixed
projects,ilrg_madal,Novo Madal,,,,fixed
projects,lupa_gurue,Tenure Facilty - Gurue,,,,fixed
projects,oram_coastal,Tenure Facilty - Nampula,,,,fixed
projects,oram_ile,Tenure Facilty - Ile,,,,fixed
projects,wcs_niassa,WCS Niassa,,,,fixed
provinces,P01,Niassa,,,,
provinces,P02,Cabo Delgado,,,,
provinces,P03,Nampula,,,,
provinces,P04,Zambezia,,,,
provinces,P05,Tete,,,,
provinces,P06,Manica,,,,
provinces,P07,Sofala,,,,
provinces,P08,Inhambane,,,,
provinces,P09,Gaza,,,,
provinces,P10,Maputo,,,,
provinces,P11,Maputo Cidade,,,,
rep_relations,administrator,Administrador,,,,fixed
rep_relations,administrator_designate,Administrador delegado,,,,fixed
rep_relations,brother,Irmã(o),,,,fixed
rep_relations,brother_in_law,Cunhado(a),,,,fixed
rep_relations,cousin,Primo(a),,,,fixed
rep_relations,director_general,Diretor geral,,,,fixed
rep_relations,employee,Empregado(a),,,,fixed
rep_relations,father,Pai,,,,fixed
rep_relations,father_in_law,Sogro(a),,,,fixed
rep_relations,friend,Amigo(a),,,,fixed
rep_relations,grandparent,Avo(avó),,,,fixed
rep_relations,grandson,Neto(a),,,,fixed
rep_relations,guard,Guarda,,,,fixed
rep_relations,husband,Esposo(a),,,,fixed
rep_relations,lawyer,Advogado,,,,fixed
rep_relations,legal_rep,Representante legal,,,,fixed
rep_relations,manager,Gerente,,,,fixed
rep_relations,member,Membro,,,,fixed
rep_relations,mother,Mãe,,,,fixed
rep_relations,nephew,Sobrinho(a),,,,fixed
rep_relations,other,Outro,,,,fixed
rep_relations,partner,Socio(a),,,,fixed
rep_relations,pca,PCA,,,,fixed
rep_relations,president,Presidente,,,,fixed
rep_relations,son,Filho(a),,,,fixed
rep_relations,son_in_law,Genro(Nora),,,,fixed
rep_relations,stepfather,Padrasto,,,,fixed
rep_relations,stepmother,Madrasta,,,,fixed
rep_relations,stepson,Enteado(a),,,,fixed
rep_relations,tenant,Inquilino(a),,,,fixed
rep_relations,tutor,Tutor de menor,,,,fixed
rep_relations,uncle,Tio(a),,,,fixed
rep_relations,vice_president,Vice Presidente,,,,fixed
rep_relations,worker,Trabalhador(a),,,,fixed
roles,community,Comunidade a ser delimitada,,,,fixed
roles,community_neighbour,Comunidade vizinha,,,,fixed
searchoption,contains,Contém,,,,fixed
searchoption,endswith,Termina com,,,,fixed
searchoption,matches,Igual,,,,fixed
searchoption,startswith,Começa com,,,,fixed
themes,agric,Terra e Agricultura,,,,fixed
themes,comm_land,Direitos e Gestão de Terra Comunitária,,,,fixed
themes,cons_land,"Direitos e Conservação, Recursos Naturais e Biodiversidade",,,,fixed
themes,priv_land,Direitos e Investimento Privado,,,,fixed
themes,pub_land,Direitos e Investimento Publico,,,,fixed
tofrom,doc_received,Documento recebido,,,,fixed
tofrom,doc_sent,Documento apresentado,,,,fixed
topics,agric,Agricultura,,,,fixed
topics,biodiversity,Biodiversidade / Vida Selvagem,,,,fixed
topics,climate_change,Alterações Climáticas,,,,fixed
topics,conflict,Conflitos e Disputas,,,,fixed
topics,democracy,Democracia e Governança,,,,fixed
topics,forests,Florestas,,,,fixed
topics,gender,Gênero,,,,fixed
topics,land_tenure,Posse de Terra,,,,fixed
topics,private_sector,Sector Privado,,,,fixed
topics,vulnerable,Populações Vulneráveis,,,,fixed
topics1,community_land_assoc,Associação Comunitária,,,,fixed
topics1,community_land_delimitation,Delimitação Comunitária,,,,fixed
topics1,conflict,Conflitos e Disputas,,,,fixed
topics1,democracy,Democracia e Governança,,,,fixed
topics1,forests,Florestas,,,,fixed
topics1,gender,Gênero,,,,fixed
topics1,hh_land_delimitation,Delimitação das Machambas,,,,fixed
topics1,Inheritance,Herança,,,,fixed
topics1,land_tenure,Posse de Terra,,,,fixed
topics1,other,Outro,,,,fixed
topics1,private_sector,Sector Privado,,,,fixed
topics1,vulnerable,Populações Vulneráveis,,,,fixed
use_categories,commercial_use,Exploração Comercial,,,,fixed
use_categories,family_use,Exploração Familiar,,,,fixed
use_categories,other,Outro,,,,fixed
uses,agric,Agricultura,,,,fixed
uses,charcoal,Carvão,,,,fixed
uses,clay,Extração de barro,,,,fixed
uses,firewood,Lenha,,,,fixed
uses,honey,Busca de mel,,,,fixed
uses,hunting,Caça,,,,fixed
uses,medicines,Medicamentos tradicionais,,,,fixed
uses,minerals,Recursos minerais,,,,fixed
uses,other,Outra,,,,fixed
uses,poles,Estacas,,,,fixed
uses,reeds,Extração de capim,,,,fixed
uses,reforestation,Reflorestamento,,,,fixed
uses,reserve,Area de Conservação,,,,fixed
uses,residential,Residencial,,,,fixed
uses,sacred,Áreas sagradas,,,,fixed
uses,timber,Extração de madeira,,,,fixed
uses_parcel,cattle_rearing,Pecuária Gado Bovino,,,,fixed
uses_parcel,commercial,Comércio/Industria/Serviços,,,,fixed
uses_parcel,community,Fins Comunitários,,,,fixed
uses_parcel,cropping,Agricultura,,,,fixed
uses_parcel,mixed_farming,Agropecuária,,,,fixed
uses_parcel,other,Outro,,,,fixed
uses_parcel,other_livestock,Pecuária Outro,,,,fixed
uses_parcel,permanent_crop,Culturas Permanentes,,,,fixed
uses_parcel,residential,Habitação Propria,,,,fixed
uses_parcel,residential_commercial,Habitação e Comercio,,,,fixed
uses_parcel,residential_holiday,Habitação Veraneio,,,,fixed
uses_parcel,social,Fins Sociais/Religiosos,,,,fixed
witness_types,assoc_rep,Representante da Associação,,,,fixed
witness_types,authority,Chefe da Zona ou Povoado,,,,fixed
witness_types,direct_neighbour,Vizinho directo,,,,fixed
witness_types,nearby_neighbour,Vizinho perto,,,,fixed
y_n,no,Não,,,,fixed
y_n,yes,Sim,,,,fixed
y_n_1,no,Não,,,,fixed
y_n_1,yes,Sim,,,,fixed
zonas_excl,prot_par,Protecção Parcial,,,,fixed
zonas_excl,prot_tot,Protecção Total,,,,fixed
zonas_excl,zona_erosa,Zona de Erosão,,,,fixed
zonas_excl,zona_inund,Zona de Inundação,,,,fixed
zone_overlaps,partial,Parcialmente dentro,,,,fixed
zone_overlaps,total,Totalmente dentro,,,,fixed
zone_types,erosion,Zona de Erosão,,,,fixed
zone_types,flood,Zona de Inundação,,,,fixed
zone_types,partial,Protecção Parcial,,,,fixed
zone_types,total,Protecção Total,,,,fixed
posts,PA091402,Mapai,,D0914,,
